"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"CCDC23",501.958035255535,490.180872135857,430.991902800655,468.173067756257,456.879249035023,577.460984839255,570.690812207581,516.833866937257
"CCDC24",110.341474077773,116.404607979975,117.543246218361,152.781669057862,108.853780810358,191.595851451296,216.218012639666,227.621133107082
"CCDC25",1037.72010592218,1051.91320055298,1185.43614271283,1158.81768870203,1154.46333732675,1087.19506404922,1145.53966311977,997.516142145743
"CCDC28A",769.839070588858,681.340732947008,758.612440132682,852.360890533338,870.830246482862,704.003361146623,724.538244278112,764.539217671435
"CCDC28B",366.104081622207,376.98006070579,477.675745270359,498.550709557235,397.086327181446,528.448092607528,506.241212286142,558.341250033255
"CCDC3",281.912899088877,310.768265341033,432.659182888859,465.492687597347,397.086327181446,368.042263485513,409.566812403983,419.090674485393
"CCDC30",44.6468392222204,37.3776264155882,69.1921236604534,72.3702642905664,84.3233513319673,46.33946174636,55.0940128360688,42.8463309378037
"CCDC34",584.873593811087,594.838226099504,661.910195016867,635.250097661639,608.661281432564,671.92219532222,635.14041212902,680.185503637634
"CCDC39",4.46468392222204,11.7472540163277,21.674641146648,18.7626611123691,27.5967331631893,16.0405829122015,15.5926451422836,9.37263489264456
"CCDC40",180.500792855548,222.129894126924,195.071770319832,192.98737144151,210.041802408718,229.915021741555,227.652619077341,251.722194259597
"CCDC41",619.953253199975,638.623445614907,654.407434619951,587.896714854231,715.981910400522,619.344729110004,619.547766986736,585.120206869382
"CCDC42B",8.92936784444408,7.47552528311764,5.83548030871293,8.93460052969956,10.7320628967958,8.02029145610077,9.35558708537017,8.0336870508382
"CCDC43",1812.02386043326,1789.85433921502,1936.54582244859,1824.44542816465,2023.76043196721,2103.09864848865,2033.28092655378,2017.79439760219
"CCDC47",5265.13796827756,5161.31624190108,4154.02833975951,3924.07655264405,4395.54633215909,4542.1583946384,4517.70905255764,4344.88574666166
"CCDC50",2246.37382486658,2286.4428044507,3046.12072114815,2954.67239517164,3328.47264984911,3060.18676225,3020.81511889841,2967.10841744291
"CCDC51",648.016980711085,592.702361732899,502.684946593414,531.608731517124,499.807500622206,625.58273357586,598.757573463691,605.204424496477
"CCDC53",350.796593888875,303.292740057916,329.28781742023,328.793299492944,323.495038746274,315.464797273297,339.919664101783,277.162203253918
"CCDC56",1759.72327734437,1717.23495075045,1266.29922699071,1335.72277919008,1041.0101009892,1689.6080667519,1620.59558512134,1649.58374110544
"CCDC57",442.641520288871,406.88216183826,373.470739757628,334.154059810763,318.895583219076,352.001680573311,390.855638233243,480.682275208485
"CCDC58",579.771097899977,632.215852515092,481.010305446766,458.345007173587,455.346097192623,548.944392995341,508.320231638446,527.545449671708
"CCDC59",1102.77692878884,1195.01611311552,1102.07213830264,1076.6193638288,1094.67041547318,967.781835702826,910.610476309364,931.907697897231
"CCDC6",2621.40727433323,2380.42083658132,2129.95031268022,2107.67226495613,2419.31360730626,2514.80694323515,2528.08753240225,2444.91875913842
"CCDC61",68.8836947999972,96.1138964972268,125.879646659379,148.314368793013,133.384210288748,85.5497755317415,83.1607740921793,100.421088135477
"CCDC62",77.8130626444413,69.4155919146638,61.6893632635367,59.861823548987,67.4586810655738,45.4483182512377,74.8446966829614,64.2694964067056
"CCDC64",123.097713855551,118.54047234658,94.2013249835088,112.575966674214,79.7238958047691,171.099551063483,168.400567536663,164.690584542183
"CCDC65",10.2049918222218,7.47552528311764,25.8428413671573,23.2299613772189,16.8646702663935,19.6051568926908,24.9482322276538,20.0842176270955
"CCDC66",1189.51935927773,1128.80431775076,834.47368414595,862.188951116007,968.951964396424,851.042037841804,880.464695700949,791.318174507562
"CCDC68",126.924585788884,158.053963128773,239.25469265723,209.06965239497,266.768420577496,220.11244329521,228.692128753493,230.299028790695
"CCDC69",491.753043433313,502.996058335487,502.684946593414,498.550709557235,478.343374828614,680.833630273443,709.985108811981,678.846555795828
"CCDC7",54.2140190555534,36.3096942322857,40.8483621609905,43.7795425955278,55.1934663263786,40.9926007756262,51.9754838076121,37.4905395705783
"CCDC71",617.402005244419,568.139921516941,460.16930434422,479.788048444866,380.221656915053,545.379819014852,512.478270343055,577.086519818544
"CCDC71L",514.076463044424,469.890160653109,570.209790165664,605.76591591363,599.462370378167,507.060648724593,570.690812207581,561.019145716867
"CCDC72",667.151340377751,646.098970898025,484.344865623174,486.042268815656,444.614034295827,597.957285227068,529.110425161491,464.614901106809
"CCDC74A",168.38236506666,201.839182644176,203.408170760851,254.636115096437,216.174409778316,237.935313197656,233.889677134254,230.299028790695
"CCDC74B",75.8996266777747,91.8421677640167,145.887007717823,152.781669057862,107.320628967958,125.651232812245,129.93870951903,116.488462237154
"CCDC75",285.739771022211,275.52650329205,229.251012128008,208.176192342,269.834724262295,261.996187565958,272.351535151887,265.111672677661
"CCDC76",1425.50979516661,1343.45868659457,1212.11262412409,1054.28286250455,1304.71221788189,1090.7596380297,1121.63094056827,1104.63196949025
"CCDC77",1322.18425296661,1168.31780853296,1084.5656973765,1057.85670271643,1185.12637417474,1169.18026560047,1175.68544372819,1218.44253604379
"CCDC78",32.528411433332,49.1248804319159,68.3584836163515,67.9029640257166,49.060858956781,39.2103137853815,49.8964644553076,52.2189658304483
"CCDC8",2193.4354297888,2130.52470568853,2219.14979739912,2147.87796733977,1887.30991799367,2204.68900693259,2194.40492635738,2250.7713220765
"CCDC80",223.234196111102,239.216809059764,446.83106363859,380.613982565201,352.624923751863,282.492487953772,322.247999607195,352.143282395074
"CCDC81",27.4259155222211,33.1058976823781,18.3400809702407,23.2299613772189,18.3978221087929,34.75459630977,13.5136257899791,17.4063219434828
"CCDC82",889.109912511075,913.082016723655,985.362532128384,903.288113552625,1189.72582970194,961.54383123697,992.731740725391,905.128741061104
"CCDC84",222.596384122213,189.023996444546,203.408170760851,200.13505186527,213.108106093517,212.092151839109,224.534090048884,231.637976632501
"CCDC85A",20.4099836444436,20.2907114827479,36.6801619404813,41.9926224895879,47.5277071143816,19.6051568926908,29.1062709322628,25.440008994321
"CCDC85B",491.753043433313,488.045007769252,507.686786858025,584.322874642351,423.149908502236,529.339236102651,496.885625200772,558.341250033255
"CCDC85C",1816.48854435548,1705.48769673412,1159.59330134567,1289.26285643565,1143.73127442996,1643.26860500554,1622.67460447365,1598.7037231168
"CCDC86",2288.46941613324,2067.51670687368,1411.35259466443,1359.84620062027,1195.85843707154,1654.85347044213,1482.3407981931,1519.70580045023
"CCDC87",20.4099836444436,34.1738298656806,23.3419212348517,18.7626611123691,10.7320628967958,42.7748877658708,30.145780608415,32.1347482033528
"CCDC88A",2725.37062852211,2607.89039162475,2748.51122540379,2439.14594460798,3261.01396878353,2204.68900693259,2330.58069393333,2281.56712243805
"CCDC88B",21.6856076222213,26.698304582563,40.0147221168887,39.3122423306781,30.6630368479881,40.9926007756262,43.6594063983942,64.2694964067056
"CCDC88C",775.579378488858,758.231850144789,777.786161147024,779.097166189802,797.238958047691,841.239459395458,774.43470873342,851.570827388849
"CCDC89",22.9612315999991,11.7472540163277,20.8410011025462,18.7626611123691,13.7983665815946,18.7140133975685,12.4741161138269,22.7621133107082
"CCDC9",503.871471222202,509.403651435302,461.002944388322,486.935728868626,424.683060344635,614.889011634392,596.678554111387,597.170737445639
"CCDC90A",1217.58308678884,1159.77435106654,1295.47662853427,1402.73228316283,1303.17906603949,1636.13945704456,1556.14598519991,1586.65319254054
"CCDC90B",775.579378488858,693.087986963335,560.206109636442,587.003254801261,651.589533019747,596.174998236824,663.20717338513,574.408624134931
"CCDC91",670.340400322195,718.718359362596,676.9157158107,650.438918562128,809.504172786886,682.615917263688,622.666296015193,625.288642123573
"CCDC92",237.266059866657,284.06996075847,300.110415876665,366.318621717682,300.497761110283,267.343048536692,317.050451226434,250.38324641779
"CCDC93",2377.12528258879,2348.38287108224,1947.38314302192,1910.21759324977,1967.03381379844,2287.56535197896,2380.47715838863,2349.85346237017
"CCDC94",637.174176899974,586.294768633083,480.176665402664,435.115045796369,443.080882453428,673.704482312465,692.313444317393,646.711807592475
"CCDC96",54.2140190555534,69.4155919146638,85.0312844983885,105.428286250455,78.1907439623697,70.4003361146623,60.29156121683,44.1852787796101
"CCDC97",2502.13643241101,2237.31792401878,1485.54655858949,1456.33988634103,1318.51058446349,2027.35145140325,1917.89535250089,1924.06804867575
"CCDC99",3050.01693086654,3035.06326494576,2817.70334906425,2709.86434065788,2799.53526422131,2947.01153836947,2998.98541569922,2936.31261708136
"CCHCR1",1051.11415768885,1212.10302804836,1172.0979020072,1269.60673527031,1054.80846757079,1208.39057938585,1220.38435980273,1393.84470332043
"CCIN",12.1184277888884,3.20379654990756,10.837320573324,10.7215206356395,12.2652147391952,11.58486543659,12.4741161138269,14.72842625987
"CCKBR",14.031863755555,28.834168949168,28.3437614994628,30.3776418009785,29.1298850055887,23.16973087318,28.0667612561105,17.4063219434828
"CCL2",1.91343596666659,8.54345746642016,17.5064409261388,10.7215206356395,9.19891105439643,12.4760089317123,9.35558708537017,6.69473920903183
"CCL20",2.55124795555545,0,7.50276039691663,15.1888209004893,19.9309739511923,0.891143495122308,2.07901935230448,4.0168435254191
"CCM2",500.044599288869,509.403651435302,531.028708092877,598.61823548987,564.199878002981,455.374326007499,500.004154229228,453.903318372358
"CCNA1",14.6696757444439,10.6793218330252,23.3419212348517,25.0168814831588,36.7956442175857,32.0811658244031,22.8692128753493,25.440008994321
"CCNA2",4131.10825203317,3986.59084026831,3713.03275642963,3740.02378173224,4311.22298082713,4607.21186978233,4591.51423956445,4223.04149305728
"CCNB1",5043.17939614424,5008.60193968882,3920.60912741099,3807.92674575795,3901.87143890649,5091.10278763374,4925.19684560932,4893.85436180227
"CCNB1IP1",2220.86134531102,2093.14707927294,2363.36952502874,2408.768302807,2434.64512573026,1711.88665412995,1721.42802370811,1711.17534182854
"CCNB2",1516.07909758883,1507.92024282316,1298.81118871068,1366.10042099106,1444.22903554024,1492.66535432987,1413.73315956705,1440.70787778365
"CCNB3",101.412106233329,90.7742355807142,84.1976444542866,95.6002256677853,88.9228068591655,57.0331836878277,85.2397934444838,56.2358093558674
"CCNC",4439.17144266649,4473.56791585426,4239.893264302,3868.68202935991,4429.27567269188,4575.13070395793,4483.40523324462,4318.10678982553
"CCND1",1655.1221111666,1734.32186568329,2592.62053715675,2762.5784837831,2719.81136841654,1745.7501069446,1706.87488824198,1795.52905586234
"CCND2",1755.89640541104,1897.71548972858,3412.92234055296,3463.94462536452,3766.95407677534,3175.14427312078,3220.40097671964,3020.66633111516
"CCND3",1274.34835379995,1244.14099354744,1052.88737570063,1076.6193638288,985.816634662817,1327.80380773224,1352.40208867407,1350.99837238262
"CCNDBP1",808.745601911078,807.356730576705,868.652925954125,859.508570957098,815.636780156483,779.750558232019,771.316179704963,798.012913716594
"CCNE1",905.693024222185,897.063033974117,769.449760706005,844.319750056608,766.575921199703,950.850109295502,926.203121451647,1014.92246408923
"CCNE2",619.315441211086,588.430632999688,718.597718015793,704.939981793295,869.297094640463,859.953472793027,824.331173188728,793.996070191175
"CCNF",2073.52677587769,1852.86233802987,1379.67427298856,1462.59410671182,1346.10731762668,1873.18362674709,1800.43075909568,1905.32277889046
"CCNG1",5168.82835795535,5247.81874874858,6096.40964251681,5831.6137657349,6790.32950998697,4682.0679233726,4805.65323285181,4555.10055782526
"CCNG2",1211.20496689995,1198.21990966543,1375.50607276805,1419.70802416926,1631.27356031297,1387.51042190543,1471.94570143157,1409.9120774221
"CCNH",741.137531088859,749.688392678369,885.325726836162,913.116174135295,918.357953597244,687.962778234421,752.605005534223,692.236034213891
"CCNI",5467.96218074422,5218.98457979941,4605.02760361861,4496.78444659779,4340.35286583272,5029.6138864703,5100.87398087905,4963.4796495762
"CCNI2",32.528411433332,48.0569482486134,75.0276039691663,56.2879833371072,70.5249847503726,71.2914796097846,61.3310708929823,78.9979226665756
"CCNJ",1582.41154443327,1434.23292217528,1518.05852030946,1479.56984771825,1606.74313083458,1640.59517452017,1626.83264317826,1533.09527886829
"CCNJL",79.088686622219,99.3176930471344,133.382407056296,155.462049216772,147.182576870343,110.501793395166,128.899199842878,112.471618711735
"CCNK",3197.35150029987,2942.15316499844,2347.5303641908,2405.19446259512,2296.66145991431,2685.01535080351,2784.84642241186,2685.92937066357
"CCNL1",2682.63722526656,2401.77948024737,2573.4468161424,2490.07316762727,2741.27549421014,1806.34786461292,1914.77682347243,1829.0027519075
"CCNL2",5083.36155144424,5160.24830971778,4410.78947334288,4563.79395057053,4463.00501322467,5067.04191326544,5129.98025181131,5408.01033305591
"CCNO",58.6787029777754,70.4835240979663,123.378726527073,118.830187045004,99.6548697559613,102.481501939065,99.7929289106152,93.7263489264456
"CCNT1",3254.11676731098,3253.98936252278,3266.20169279104,3009.17345840281,3500.18565619784,3407.7327253477,3562.39966017373,3275.06642105837
"CCNT2",2507.23892832212,2535.27100316018,2258.33087947191,2121.96762580365,2522.03478074702,2577.18698789371,2716.23878378581,2578.81354331906
"CCNY",1942.13750616659,1901.98721846179,1722.30033111442,1776.19858530427,1714.06375980254,1814.36815606902,1844.09016549408,1759.37746413357
"CCNYL1",914.62239206663,823.375713326243,871.153846086431,837.172069632849,903.02643517325,830.545737453991,855.516463473295,755.16658277879
"CCP110",1399.99731561105,1364.81733026062,1706.46117027648,1544.79243158505,1936.37077695045,1751.98811141046,1727.66508176503,1695.10796772686
"CCPG1",276.172591188878,297.953079141403,310.114096405887,299.309117744935,355.691227436662,217.439012809843,215.178502963514,242.349559366952
"CCR10",11.4806157999995,17.0869149328403,37.5138019845832,42.8860825425579,27.5967331631893,16.0405829122015,18.7111741707403,20.0842176270955
"CCR4",58.0408909888865,53.396609165126,11.6709606174259,8.0411404767296,9.19891105439643,24.9520178634246,15.5926451422836,18.7452697852891
"CCR6",40.8199672888872,28.834168949168,31.6783216758702,30.3776418009785,26.0635813207899,75.7471970853962,76.9237160352659,74.9810791411565
"CCRN4L",655.032912588862,574.547514616756,515.189547254942,551.264852682463,567.26618168778,489.237778822147,466.739844592357,473.987535999454
"CCS",292.755702899988,293.681350408193,330.121457464332,360.957861399862,346.492316382266,301.20650135134,327.445547987956,302.602212248239
"CCT2",11461.4814403329,10956.9842006839,9648.54987043479,9220.50774664994,9672.65497369785,11225.7346080557,11152.8993154374,11233.7723927554
"CCT3",19849.9847181992,19080.7443190661,14046.8347431161,14068.4219940649,13522.3992499628,17072.5270795532,17265.2162112126,17123.8039488616
"CCT4",13963.6178727439,13548.8556095591,12733.8516736557,12428.0293368121,13005.7270790742,12651.5642002514,12359.7700494502,12690.5476446407
"CCT5",14449.6306082772,14057.1913288111,12096.1170399178,11858.0018230173,12645.4363961103,14516.7275355424,14495.962433943,14093.7649828538
